URL,Website_Type,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Education Abroad and Bioengineering,-8.73,15.5,2,1,4,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Clearance to Enroll in a Course,90.77,2.1,2,1,6,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Petitions,-47.99,20.2,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Incompletes,-47.99,20.2,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Course Substitutions,-6.7,14.7,1,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Course Equivalents for Community College or other 4-year University Transfer Courses,18.01,13.5,5,1,11,0.0,-0.125
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Application to the Integrated 5 Yr BS/MS Program,37.98,10.0,3,1,8,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,"Upon admission to the major, students are required to meet with an undergraduate advisor in the Bioengineering Student Affairs Office to plan a program of study. The program plan may be revised in subsequent years; however, revisions involving curricular requirements require approval of an undergraduate advisor and the faculty Undergraduate Studies Committee. As the department may make course and/or curricular changes periodically, it is important that students consult with an undergraduate advisor on an annual basis.",11.96,17.9,25,3,76,0.5994,0.15416666666666667
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Student Advising,-6.7,14.7,2,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Prospective Students,35.61,8.8,2,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,"For questions regarding undergraduate advising, please contact our office via email atbe-uginfo@ucsd.edu",-8.39,17.4,6,1,12,0.3182,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Current Students,35.61,8.8,2,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,For questions regarding undergraduate advising please useVirtual Advising CenterviaTritonLink,-73.03,25.7,6,1,9,0.3182,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Questions sent through email by current students will not be answered.,77.23,5.2,4,1,11,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Open Advising Office Hours,50.5,7.2,1,1,4,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Schedule,36.62,8.4,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Monday-Friday 1:00 PM to 3:00 PM,90.77,2.1,0,1,6,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,"Open Advising office hours are designed for quick questions. If you wish to make an academic plan or have more complicated questions, please consider scheduling aone-on-one appointment.",49.31,9.7,8,2,27,0.6444,0.06666666666666665
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,One-on-one appointments,35.61,8.8,1,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,"One-on-one appointments can be requested either in person or virtually via Zoom by submitting theAppointment Request Formwith your reason for appointment, proposed days and times and preferred method (in-person or remote).",31.55,16.6,10,1,31,0.0,-0.1
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,"You will receive confirmation via theVirtual Advising Centerand calendar invitation (with a Zoom meeting link, if remote) once scheduled.",26.81,14.2,7,1,19,0.0,-0.1
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,INFORMATION,-132.59,32.0,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,QUICK LINKS,120.21,-3.1,0,1,2,0.0,0.3333333333333333
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,SOCIAL MEDIA,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://be.ucsd.edu/undergrad/advising,Undergraduate Research,Regents of the University of California. All rights reserved. |Accessibility|Privacy|Terms of Use,8.2,13.1,6,3,12,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,Search,121.22,-3.5,0,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,Main menu,120.21,-3.1,0,1,2,0.0,0.16666666666666666
https://be.ucsd.edu/undergrad/research,Prospective students,Search,121.22,-3.5,0,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,Undergraduate,-217.19,43.8,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,Undergraduate Research,-91.3,26.5,2,1,2,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,"Students are encouraged to become involved in bioengineering research with faculty. Currently, about 2/3 of UCSD Bioengineering undergraduates participate in research before they graduate. TheBioengineering Facultyare internationally renowned in forefront research in a variety of areas, and undergraduates are invited to seek out faculty to participate in these research efforts.",12.22,15.7,18,3,50,0.3612,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,RESEARCH OPPORTUNITIES,-91.3,26.5,2,1,2,0.3818,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,Students in Bioengineering also become involved in closely-mentored activities by faculty through the requiredSenior Design Project.,4.47,16.6,9,1,16,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,"The Senior Design Project serves as a capstone experience and a highlight of these undergraduate majors. While the projects do not directly develop new scientific knowledge, they often develop enabling technologies to facilitate cutting-edge research.",28.33,13.7,15,2,35,0.34,0.043181818181818175
https://be.ucsd.edu/undergrad/research,Prospective students,"Under the guidance of a bioengineering faculty member, lower and upper division level bioengineering students have opportunities to participate in independent study and research.",-3.65,19.7,10,1,24,0.1027,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,"Lower division bioengineering students undertaking research projects with faculty may enroll in BENG 99 which is similar to BENG 199, except that less background in the curriculum is needed. Upper division bioengineering students may take BENG 199, Independent Study for Undergraduates. These courses are taken as electives on a P/NP basis and can be repeated (up to three times).",43.02,12.2,17,3,59,-0.296,-0.041666666666666664
https://be.ucsd.edu/undergrad/research,Prospective students,"BENG 199 courses may be used to satisfy the technical elective requirement for any of the four Bioengineering majors. Students must complete 2 quarters of BENG 199 (4 units each for a total of 8 units) with the same faculty advisor. The faculty advisor must be within the department of Bioengineering. To enroll in BENG 199, please submit a Special StudiesEASy request.",55.74,9.3,20,4,62,0.7906,0.09142857142857144
https://be.ucsd.edu/undergrad/research,Prospective students,"To complete BENG 199 research credit during summer, please contact the Student Affairs Office for additional information.",28.84,13.5,8,1,17,0.5994,0.1
https://be.ucsd.edu/undergrad/research,Prospective students,Many UCSD Bioengineering undergraduates are interested in taking part in research at UCSD. Undergraduates are encouraged to seek out a research position.,26.47,12.3,5,2,22,0.6369,0.375
https://be.ucsd.edu/undergrad/research,Prospective students,The following steps are provided to help undergraduates become involved in research:,33.92,11.5,4,1,12,0.4019,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,There are many opportunities for summer and off-campus research in California and other states. TheUC San Diego career service websitecontains a very comprehensive and up-to-date listing of summer research opportunities which can be viewed on-line.,28.33,13.7,8,2,35,0.7574,0.19166666666666665
https://be.ucsd.edu/undergrad/research,Prospective students,"For UC San Diego summer research opportunities, visitSummer Research Program (SRP)website,",1.09,15.8,5,1,11,0.3818,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,"The Department of Bioengineering at the University of California, San Diego is pleased to announce a National Science FoundationResearch Experience for Undergraduates (NSF-REU)program in Biomaterials for Tissue Engineering and Drug Delivery.",-19.22,23.6,15,1,31,0.4404,0.5
https://be.ucsd.edu/undergrad/research,Prospective students,"Students may also be introduced to research through programs sponsored by theUCSD Office of Academic Enrichment.This office coordinates the Faculty Mentor Program; California Alliance for Minority Participation in Science, Engineering and Mathematics Program (CAMP); Health and Medical Professionals Preparation Program (HMP3); Mc Nair Program; Summer Research Program; UCSD Undergraduate Research Conference, and Graduate School Application Award.",-7.71,21.3,26,2,56,0.5423,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,INFORMATION,-132.59,32.0,1,1,1,0.0,0.0
https://be.ucsd.edu/undergrad/research,Prospective students,QUICK LINKS,120.21,-3.1,0,1,2,0.0,0.3333333333333333
https://be.ucsd.edu/undergrad/research,Prospective students,SOCIAL MEDIA,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://be.ucsd.edu/undergrad/research,Prospective students,Regents of the University of California. All rights reserved. |Accessibility|Privacy|Terms of Use,8.2,13.1,6,3,12,0.0,0.0
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Admission,-47.99,20.2,1,1,1,0.0,0.0
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,"Admission to the University of California, San Diego",29.52,11.1,3,1,8,0.0,0.0
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,"Students who are interested in pursuing a major within the School of Biological Sciences must first be admitted to the University of California, San Diego. Prospective students who are interested in applying to the University of California, San Diego should visit theUC San Diego Admissionswebsite to review eligibility and admission requirements. All questions related to university admission should be directed to UC San Diego Admissions.",24.07,15.3,18,3,65,0.7003,0.1625
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Admission to a Biology Major within the School of Biological Sciences,18.01,13.5,5,1,11,0.0,0.0625
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,"The number of Biological Sciences majors at UC San Diego has increased dramatically over the past few years. Although the School has taken many steps to accommodate this growth while maintaining educational quality, the student population has reached the limit of current and projected capacity. All Biological Sciencesmajorsare selective to restrain continued growth in the number of Biological Sciences majors. This will allow the School to continue to offer the highest quality academic program to our students, and avoid delays in time to degree due to lack of capacity in our laboratory and lecture courses.",30.4,14.9,30,4,95,0.7579,0.024999999999999998
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Find out more abouthow a selective major affects you.,79.26,4.4,2,1,9,0.0,0.28125
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Transfer Major Preparation,9.21,12.7,2,1,3,0.0,0.0625
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,"Transfer Major Preparation is required and implemented in an attempt to ensure academic preparedness, success, and timely graduation. Transfer Major Preparation impacts any transfer student who is hoping to declare a biology major.",20.89,14.4,16,2,33,0.8442,0.0975
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Find out more abouthow Transfer Major Preparation affects you.,62.34,6.8,3,1,9,0.0,0.28125
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,Undergraduate,-217.19,43.8,1,1,1,0.0,0.0
https://biology.ucsd.edu/education/undergrad/admission/index.html,Advising,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright Â©2024Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Advising Services,-6.7,14.7,2,1,2,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Academic advising is a process designed to facilitate student development and communicate information regarding degree programs, courses, resources, and departmental policies/procedures to help students attain their educational goals. The academic advising process helps students to:",2.95,17.2,19,2,35,0.6486,0.08333333333333333
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Advising Options,-6.7,14.7,2,1,2,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Options for advising are outlined in the drawers below.,53.88,8.0,4,1,9,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Ask A Question in the Virtual Advising Center (VAC),53.88,8.0,2,1,9,0.0,-0.1
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Current students can submit a brief question 24-hours a day through theVirtual Advising Center,within the Ask a Question area. An advisor will respond within 72 business hours (and often sooner), and the response can be viewed in the Contact Record area.",59.13,10.1,11,2,41,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Note: Response times may exceed three working days during enrollment periods.,51.85,8.8,5,1,11,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,FAST 15: Drop-In Advising (Online),66.4,5.2,2,1,5,0.0,0.2
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Fifteen (15) minute online drop-in sessions are available to all students in real time to address simple inquiries related to major/minor requirements, the degree audit, current or upcoming quarter planning, etc.",31.55,16.6,13,1,31,0.0,0.12000000000000002
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Drop-In Advising days/times are noted on the advising calendar below. When Drop-In Advising is open students will be able to meet with an advisor by signing in to theMeet with Advisor areaof the Virtual Advising Center (VAC).,52.7,10.5,7,2,37,0.0,0.13333333333333333
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Availability is subject to change.,49.48,7.6,1,1,5,0.0,-0.16666666666666666
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,FAST 15: Walk-In Advising (In-Person),49.48,7.6,1,1,5,0.0,0.2
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Fifteen (15) minute walk-in sessions are available to all students in Pacific Hall 1128 to address simple inquiries related to major/minor requirements, the degree audit, current or upcoming quarter planning, etc.",31.55,16.6,13,1,31,0.0,0.1
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Walk-In Advising days/times are noted on the advising calendar below. When Walk-In Advising is open, students will be able to sign in to meet with an advisor in the lobby of Pacific Hall 1128.",62.68,8.7,6,2,34,0.0258,0.25
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Availability is subject to change.,49.48,7.6,1,1,5,0.0,-0.16666666666666666
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Campus forms that need to be reviewed by a biology advisor should be sent tobiousis@ucsd.eduas a PDF attachment.Campus forms will not be signed in-person.,46.44,8.8,7,3,24,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Scheduled Appointments (Online & In-Person),-8.73,15.5,3,1,4,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Only available to currently declared biology majors.,5.15,14.3,5,1,7,0.0,0.13333333333333333
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Thirty (30) minute online and in person appointments are available for complex inquiries, such as long term planning or readmission.",51.18,11.1,7,1,20,0.0,0.012500000000000008
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Eligibility and Availability,-109.24,29.2,2,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Form Submission (Online),34.59,9.2,2,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Campus forms that need to be reviewed by a biology advisor can be sent tobiousis@ucsd.eduas a PDF attachment.,45.42,9.2,7,2,18,0.296,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Before sending forms to Biology, ensure allguidelines for completionare met. Signed forms will be returned via the VAC (Contact Record area).",60.82,7.4,7,2,21,0.3818,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Turnaround is not immediate, and could take up to 72 business hours. Students are expected to plan accordingly.",62.34,6.8,5,2,18,0.0,-0.1
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Information Sessions, Workshops, and Events",32.56,10.0,3,1,5,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Information sessions, workshops, and events are designed to introduce and expose students to academic and cocurricular services, as well as highlight various programs/offerings within the School. In addition to supporting current students, events are also hosted for prospective students.",26.3,14.4,20,2,39,0.7003,0.0625
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Topics may include, but are not limited to:",71.82,5.2,3,1,8,0.2498,0.03571428571428571
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Biology information sessions and workshops are scheduled throughout the year.,27.49,11.9,6,1,10,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Pre-Health Program Advising,9.21,12.7,2,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Pre-health advising is offered through theCareer Center. Students interested in pre-health programs should reviewHealthbeat resources, and refer specific inquiries toHealthbeat advising.",18.52,13.3,11,2,21,0.4019,0.049999999999999996
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Once students identify specific courses that are required for pre-health programs, biology advisors can assist with plotting biology-related coursework into an individual long term plan or addressing questions about specific biology courses or enrollment.",-5.34,22.5,16,1,34,0.0,-0.0125
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Undergraduate Advising Schedule,-75.4,24.5,3,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Communication Protocol,-133.6,32.4,2,1,2,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,The official methods of communication used at UC San Diego by the Division of Biological Sciences and your college are email communication via a students’UC San Diego email accountand theVirtual Advising Center(VAC).,13.62,19.3,10,1,32,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"Due to privacy regulations, the advisors will communicate solely through the VAC or your UC San Diego email account. While some inquiries may be resolved through email correspondence, most situations benefit from face-to-face interaction, so please select the most appropriate form of communication to address your inquires.",30.7,14.8,14,2,47,0.7888,0.34375
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Questions,36.62,8.4,1,1,1,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Current UCSD students: Please submit your questions via theVAC. An advisor will respond in 1-3 business days.Non-UCSD students: Email us atbiousis@ucsd.edu,55.91,7.2,8,3,21,0.3182,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,Undergraduate,-217.19,43.8,1,1,1,0.0,0.0
https://biology.ucsd.edu/education/undergrad/advising/index.html,Undergraduate Research,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright Â©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Undergraduate Research,-91.3,26.5,2,1,2,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"You can share in a professional researcher's work, learn how to formulate a significant question, evolve a procedure to investigate it, obtain research funding and other resources, gather and examine evidence, follow hunches, detect loopholes, and evaluate and share results with the scientific community.",1.44,24.0,19,1,44,0.6369,0.11666666666666665
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,What is research?,93.81,0.9,1,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"Research is a systematic inquiry that investigates hypotheses, suggests new interpretations of data or texts, and poses new questions for future research to explore.",21.74,16.2,12,1,24,0.0,0.0909090909090909
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Research consists of:,59.97,5.6,2,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"In practice, research methods vary widely, depending upon the academic discipline's accepted standards, the individual researcher's preferences, or a particular study's needs. Research in science and engineering often involves conducting experiments in the lab or in the field. Research in the arts, humanities, and social sciences may include archival work in the library or on the internet, conducting surveys or in-depth interviews, and a wide range of creative and artistic projects- from costume design to playwriting to curating a fine arts exhibit.",26.85,16.3,32,3,82,0.7003,0.1388888888888889
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"Research is not a solitary activity –but an act of community. As a member of the research community, you are building on the knowledge that others have acquired before you and providing a road map for those who come after you. You are adding to a body of work that will never be complete. Research is an ongoing, collaborative process with no finish line in sight.",63.19,8.5,11,4,66,-0.296,0.1
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Why is research valuable?,75.88,3.7,1,1,4,0.4767,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Participating in undergraduate researchgives you the opportunity to:,-38.17,20.6,4,1,8,0.4215,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"As a student researcher, you can receive instruction and experience in:",51.85,8.8,4,1,11,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Is research right for me?,100.24,0.5,1,1,5,0.0,0.2857142857142857
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Identify the type of research you might like to do.,86.71,3.7,2,1,10,0.3612,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"Broadly speaking, research can be divided into 3 categories:",36.96,10.3,5,1,9,0.0,0.0625
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Assess your interest in doing research and determine your goals.,52.87,8.4,5,1,10,0.4588,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Finding Research Opportunities,-50.02,21.0,3,1,3,0.3818,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"Getting Started in Research[PDF]is a concise guide with advice on where to find positions, how to find a faculty mentor, inquiring about opportunities and interviewing.",29.18,15.4,10,1,25,0.3818,0.1
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"Research Experience & Applied Learning (REAL)is an online portal where students can find internships, research opportunities, service and global experiences. Create a profile so faculty and employers can contact you.",22.92,13.7,16,2,29,0.5719,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Research for Academic Credit,33.58,9.6,3,1,4,0.3818,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Communicate your research,9.21,12.7,2,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Undergraduate Research Resources,-50.02,21.0,3,1,3,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,Undergraduate,-217.19,43.8,1,1,1,0.0,0.0
https://biology.ucsd.edu/education/undergrad/research/index.html,Prospective students,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright Â©2024Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Welcome New Students!,59.97,5.6,1,1,3,0.5093,0.48522727272727273
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,We are thrilled to welcome you to the Department of Chemistry and Biochemistry at the University of California San Diego! Our major curriculum is designed to provide students with a strong foundation in chemistry and biochemistry that will prepare you for your future career.,49.15,11.9,12,2,44,0.8588,0.41916666666666663
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"As a Chemistry and Biochemistry student at UC San Diego, you'll have the opportunity to explore experiences in and outside of the classroom. Our undergraduate students hold leadership positions inACSSA,study abroadon five continents, present theirresearchat scholarly conferences, gaintransferable skillsand experience, network with alumni, serve the community, get accepted into topgraduate programs, and begin successfulcareers.",1.77,19.7,26,2,54,0.5994,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,We have pages for bothFirst YearsandTransfersto try to help answer most of your questions.,74.19,6.4,3,1,14,0.4019,0.5
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,If you are seeking information aboutpetitionsplease check out our petitions page.,34.93,11.1,4,1,11,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"If you are inquiring aboutadvising servicesand our advising schedule, please check out our advising services page.",38.32,11.9,6,1,16,0.3182,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"If you have any additional questions, you can e-mail us atchemadvising@ucsd.edu!",43.39,9.9,3,1,11,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Fall 2024 Students,93.81,0.9,1,1,3,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Triton Day,77.91,2.9,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Please join us for Triton Day! Triton Day is an opportunity to learn more about being a student in our department and you will get the chance to meet our Chemistry Undergraduate Advising team.,62.68,8.7,7,2,34,0.8221,0.5
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Programming Dates,35.61,8.8,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"2024 New Student Triton Day - First-Years and Transfers: Saturday, April 13th 2024",76.22,5.6,3,1,12,0.0,0.06818181818181818
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"2024 New Student Celebrations- Transfers: Friday, May 3rd and May 17th 2024",67.76,6.8,3,1,12,0.0,0.06818181818181818
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Summer Online Info-Session,-24.64,17.4,3,1,3,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"Every summer we host a virtual info session for our newly admitted students. Here you will receive information about what to expect of your degree requirements, research and involvements opportunities, resources, and much more! An invitation with Zoom links will be emailed to you closer to the event date.",54.93,9.6,15,3,49,0.5093,0.3806818181818182
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Check out the slides from our Summer 2023 Info Session for incomingfreshmenandtransferstudents!,33.92,11.5,3,1,12,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,2024 Dates TBD!,119.19,-2.7,0,1,3,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Orientation,-132.59,32.0,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,We are so glad you will be join us on Fall 2024 for your undergrad adventure!,80.62,6.0,1,1,16,0.8252,0.625
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"We would love to meet you before your classes begin on fall! We would like to invite you to our Chemistry and Biochemistry New Student Orientation + Welcome Reception onSeptember 25th, 2024. More details to follow via email during summer.",66.74,7.2,8,3,39,0.8908,0.5153409090909091
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Student Affairs Office,34.59,9.2,2,1,3,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Location:York Hall 4010Hours:8:30 a.m.-12 p.m.1:00 p.m. - 4:00 p.m.Phone:(858) 534-4856,79.26,4.4,1,1,9,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,Submit your question via VAC,83.32,2.9,1,1,5,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,chemadvising@ucsd.edu,-301.79,55.6,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/incoming-students/index.html,Advising,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Undergraduate Research,Chemistry & Biochemistry Undergraduate Advising,-76.41,24.9,4,1,4,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Undergraduate Research,Advising,-47.99,20.2,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Undergraduate Research,Get advice,77.91,2.9,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Undergraduate Research,Petitions,-47.99,20.2,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Undergraduate Research,See options,77.91,2.9,1,1,2,0.0,0.0
