URL,Institution,Department,Website_Type,STEM,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Students can apply their AP or IB Computer Science courses to earn credit for CSE courses by meeting the required score on their AP or IB exam, as outlined on the annual AP and IB Credit Charts.",50.84,15.4,10,1,37,0.6369,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,More information and a comprehensive chart of IB credits accepted by UCSD can be found athttps://catalog.ucsd.edu/_files/international-baccalaureate-credits-chart.pdf.,-37.83,22.5,7,1,16,0.7063,0.5
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,More information and a comprehensive chart of AP credits accepted by UCSD can be found athttps://catalog.ucsd.edu/_files/advanced-placement-credit-chart.pdf.,-12.45,19.0,8,1,16,0.7063,0.5
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"As a transfer student, it is important to consult with a counselor at your current college to determine which courses to take before transferring. To see which courses from a community college may count for CSE course credit at UCSD, students can consult bothAssist.org. Please note thatAssist.orgonly compares lower-division courses at California community/junior colleges with those at UCSD. Please be sure to select the academic year that you took the course when usingassist.orgto review articulation agreements between your community college and UC San Diego.",48.81,9.9,23,6,84,0.886,0.225
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Transfer students who are coming from another University of California school may view our list ofUC Articulated CSE Coursesto determine which of their CS-focused courses have already been pre-approved for UCSD CSE credit. However, for out-of-state or 4-year transfer students, it is necessary to check withUCSD Admissions Officefor information about transferability courses.",19.71,17.0,17,2,52,0.3818,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Yes! If students’ transfer courses are not pre-approved viaAssist.orgor theUC articulated page, they may still be able to request CSE course equivalency by submitting aCSE Petition. OurCSE Petitions websiteprovides detailed information about the petition process, and students are encouraged to review it carefully before submitting a petition to ensure that their petition is submitted appropriately. By following the steps outlined on our website, students can request to have their CS transfer courses recognized and applied towards their degree requirements at UCSD.",33.95,13.6,27,4,81,0.8221,0.2
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"The CSE Department at UC San Diego offers a wide variety of extracurricular and co-curricular opportunities to help students enrich their academic experience. These opportunities include participation instudent organizations, such as the Women in Computing (WIC), Triton Software Engineering (TSE), Association for Computing Machinery (ACM), and the Video Game Design Club (VGDC). Each of these student organizations hosts events and activities throughout the year to provide students with networking opportunities, skill-building workshops, and a chance to connect with like-minded individuals who share similar interests.",9.22,18.9,30,3,84,0.9287,-0.06666666666666667
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Students are also encouraged to get involved with theCSE Diversity, Equity, and Inclusion (DEI)Committee, which works to foster a welcoming, inclusive environment for all students by providing resources and support to address issues related to diversity and inclusion. The CSE DEI Committee hosts a variety of events and workshops throughout the year to promote awareness and understanding of diversity issues and help create a more inclusive community.",12.09,19.9,24,2,67,0.926,0.25
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"For even more information on all of the extracurricular and co-curricular opportunities available through the CSE Department and UC San Diego, students can visit theStudent Success and Opportunitiespage. Here, students can find an overview of all the programs, events, and resources available to support their academic and personal growth, as well as information on how to get involved in these programs.",32.06,16.4,17,2,61,0.9136,0.26666666666666666
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Overall, the CSE Department at UC San Diego provides students with a wealth of opportunities to enhance their learning, develop practical skills, and prepare for their careers in the field of computer science. In addition to CSE-specific opportunities, UC San Diego offers a wide range ofco-curricularand extracurricular activities to suit a variety of interests, such as opportunities for involvement instudent organizations,intramuralandclub sportsthrough theUCSD Recreationdepartment, concerts, theater performances at theLa Jolla Playhouse, workshops at theCraft Center, and other cultural activities hosted by various student groups and departments on campus.",-7.03,25.2,38,2,88,0.9001,-0.015625
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"If you're interested in declaring a minor in Computer Science at UC San Diego, there are a few important things to know. The minor in Computer Science is designed to provide students with a foundational knowledge of computer science concepts, programming languages, and computational problem-solving techniques. The minor requires completion of 16 lower-division units and 16 upper-division units.",34.97,13.2,20,3,58,0.5423,0.05000000000000001
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"In general, minors at UC San Diego are designed to complement a student's major area of study and provide them with additional knowledge and skills. To declare a minor, students should review the specific requirements for the minor and submit an online application through the Major/Minor Tool. Students are encouraged to meet with their academic advisors to discuss their academic goals and plan their course schedules.",49.15,11.9,20,3,66,0.3612,0.0017857142857142874
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,You can find more details about the Computer Science Minor on the CS Minor website:https://cse.ucsd.edu/undergraduate/degree-programs/minor-computer-science.,-45.28,23.3,8,1,15,0.0,0.13333333333333333
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"When you're ready to declare a minor, be sure to review the steps and policies outlined on the UC San Diego students“How to Declare a Minor”website.",62.01,11.1,6,1,26,0.5859,0.15
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Yes, absolutely! According to theUC San Diego Summer Session website, enrollment for UC San Diego Summer Session courses is open to all, including newly admitted Fall first-year students and transfers. This means that you can take CSE courses over the summer before your first quarter at UC San Diego. Enrollment for Summer Session courses typically begins every year in April.",51.18,11.1,13,3,60,0.5255,0.09393939393939395
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"For more information on enrollment and registration, please visit the Summer Session Enrollment & Registration website:https://summersession.ucsd.edu/enroll/index.html",-36.82,22.1,8,1,15,0.3182,0.5
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"The CSE Department at UC San Diego shares its tentative course offerings for the upcoming academic year on its website. These courses and instructors may be subject to change, but this page provides an idea of the classes that may be available. Please visithttps://cse.ucsd.edu/undergraduate/tentative-course-offeringsfor the current CSE Tentative Course Offerings.",37.6,12.2,15,3,50,0.5499,0.05833333333333334
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"For general information about CSE courses and enrollment procedures, students should explore the CSE Department's Undergraduate Course Information Homepage:https://cse.ucsd.edu/index.php/undergraduate/undergraduate-information-homepage.",-108.56,33.1,10,1,19,0.0,0.05000000000000002
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Students can also find detailed descriptions of individual CSE courses on the CSE Course Catalog website:https://catalog.ucsd.edu/courses/CSE.html.,-12.45,19.0,7,1,16,0.0,0.2
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Congratulations on your admission to the CSE Department at UC San Diego! To start planning for your CSE major, we recommend that you review several resources on the department's website, including information onundergraduate course offerings, the major checklist and sample plans for yourCSE degree programs, anoverview of academic advising, an introduction to programmingcourse placement advice, andfrequently asked questionsabout the CSE undergraduate program.",14.63,18.9,26,2,62,0.7712,0.03125
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Starting college is a significant transition, and it's understandable if you’re feeling a bit overwhelmed by the changes ahead. While it's essential to prepare for your college-level academic coursework, we also encourage you to take some time to relax and enjoy your summer before starting college in the fall. Consider using this time over the summer to set up a consistent routine, prioritize good sleeping habits, and establish a healthy diet. By setting up these habits now, you will be better equipped to maintain them when the quarter starts. We want you to have a healthy and happy start to your college career, so take some time for yourself and enjoy the summer.",57.0,10.9,21,5,113,0.9823,0.3403846153846154
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"If you do want to start working on academics, we suggest reviewing Java if you are planning to take CSE 8B or CSE 11. You can start by reviewing your notes and projects from your high school Computer Science courses or exploring free Java-focused tutorials available online. Some resources you could check out include thetutorials for Processing (a library built on Java), anintroduction to Javawith step-by-step installation instructions, or video lectures available on YouTube.",46.4,12.9,23,3,74,0.5574,0.34
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"Remember that reviewing these resources is only a suggestion, and how you spend your summer is ultimately up to you. There will be plenty of opportunities to learn more about the CSE major and the resources available during CSE Orientation before the fall quarter begins. We want to remind you to take this time to relax, recharge, and spend time with loved ones before embarking on your new journey as a CSE major.",55.27,11.6,10,3,73,0.8658,0.23267045454545454
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,We are excited to welcome you to the UC San Diego CSE community and look forward to supporting your academic and personal growth over the years to come!,51.52,13.0,4,1,28,0.8805,0.28500000000000003
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Are you a prospective or admitted student with questions about computer science at UC San Diego?,63.7,8.4,6,1,16,0.1027,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Contactcsestudent@ucsd.edu**,-555.59,91.0,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,"**Please note that the Computer Science and Engineering Department is not involved in the UC San Diego admissions process. All questions related to university admission should be directed toUC San Diego Admissions. The CSE Student email (csestudent@ucsd.edu) is for general inquiries about the CSE Department and its degree programs only - all questions about the admissions process and questions outside the scope of general inquiries will be redirected to the appropriate resources. Academic advising is not offered via email at UC San Diego, and newly admitted students will be able to connect with their academic advisors when advising resources become available to new students over the summer.",41.5,12.7,27,5,106,0.1027,0.1477272727272727
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Information,-132.59,32.0,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Emergency Action Plan,34.59,9.2,2,1,3,-0.3818,0.1
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Quicklinks,36.62,8.4,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Stay Connected,35.61,8.8,1,1,2,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,Social Media,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://cse.ucsd.edu/undergraduate/prospectivestudents,UC San Diego,Computer Science and Engineering,Prospective students,Y,1:38,©Regents of the University of California. All rights reserved.Accessibility|Privacy|Terms of Use,0.04,14.2,6,3,11,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,CSE Main Menu,119.19,-2.7,0,1,3,0.0,0.16666666666666666
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Undergraduates,-217.19,43.8,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,CSE Student Affairs Office Hours,66.4,5.2,2,1,5,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Updated January 21st, 2025",33.58,9.6,1,1,4,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Welcome to the CSE Undergraduate Advising Page! We look forward to serving you and supporting your educational journey.,36.96,10.3,5,2,18,0.7345,0.5
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"We are currently offeringremote (online, meeting via Zoom)andin-personadvising appointments for CSE majors.",0.08,16.2,6,1,12,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"For Winter 2025, our front Intake Office will open beginning Tuesday, January 7th, and will operate on Tuesdays, Wednesdays, and Thursdays from 9:00 AM - 12:00PM and 1:00 - 3:30 pm for the remainder of the quarter. The front Intake Office is closed every Monday and Friday.",57.1,10.9,6,2,45,0.0,-0.05
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"For Spring Break, the CSE Office will be closed from March 24th - 28th.",100.58,2.5,0,1,13,0.0,-0.1
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Our email iscsestudent@ucsd.edufor any questions or inquiries.,0.24,14.1,4,2,7,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Hours are subject to change, please check our website and calendar below for the most up to date information.",69.11,8.3,2,1,19,0.3182,0.16666666666666669
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Learn More About CSE Advising,83.32,2.9,1,1,5,0.0,0.5
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Learn More About Advising Options at UCSD,81.29,3.7,2,1,7,0.0,0.5
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,How to contact CSE Undergraduate Advising:,14.63,12.7,3,1,6,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Current undergraduate students can alwayssubmit quick advising questions through the Virtual Advising Center (vac.ucsd.edu).,-10.42,18.2,7,1,14,0.0,0.07777777777777777
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Drop-in advising is best for quick questions(degree audit updates, current/next quarter enrollment, getting Advisor signatures, etc.) Students will be able to sign in to drop-in advising using the Meet with Advisor tool in the Virtual Advising Center (vac.ucsd.edu) without an appointment during the times specified on the calendar below (typically Monday afternoons and Friday mornings).",27.52,14.0,17,3,55,0.6369,0.3133333333333333
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Due to the high demand for CSE major appointments, the Student Affairs Advisors willnotbe able to accommodate appointments for non-CSE majors.Non-CSE major students should plan to attend drop-in advising instead. Students can contact CSE Advisors through the VAC as well (vac.ucsd.edu).",49.11,9.8,11,3,41,0.1531,0.132
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"New incoming 2024transferstudents can begin scheduling a meeting with CSE advisors via Zoom startingAugust 12th. New incomingfreshmanmay begin requesting appointmentsduring Week 3 of the Fall Quarter, after completing the CSE Orientation Modules onCanvas.",12.43,15.6,12,2,33,0.0,0.13636363636363635
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Advising appointments are best for an in-depth discussion about your educational plan.To schedule an appointment:please emailcsestudent@ucsd.edu.In your email, please include the following information(you can even copy + paste these bullet points directly into your email):",26.17,12.4,10,3,34,0.7579,0.3375
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Advising hours are subject to change. While the Office is open, please note that advising may not always be available. Please click to enlarge the calendar blocks below to view our offerings.",77.53,5.1,4,3,32,0.4019,0.07777777777777779
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"We are offering remote advising (online, meeting via Zoom) and in-person advising appointments for CSE majors.",29.86,13.1,6,1,16,0.0,-0.1
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Hours are subject to change, please check our website and calendar for the most up to date information.",70.13,8.0,2,1,18,0.3182,0.16666666666666669
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Official Campus Closure Dates:,33.58,9.6,3,1,4,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"The campus is closed on all the major holidays: New Years Eve and New Years Day, Martin Luther King Jr. Day, President's Day, Cesar Chavez Day, Memorial Day, Juneteenth, Independence Day, Labor Day, Veterans Day, Thanksgiving and the Friday after Thanksgiving, Christmas Eve and Christmas Day.",56.59,11.1,10,2,46,0.3818,0.058806818181818175
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,CSE Undergraduate Advising Contact Info:,-18.21,17.0,4,1,5,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Location:Computer Science and Engineering Building (EBU 3B), 1st floor, west wing, Room 1200",41.36,10.7,4,1,13,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Phone:858-534-8872Fax:858-822-3319*Note: these phone lines are only monitored when the Advising office is open. The best way to contact an Advisor is through VAC or email instead.,75.2,6.0,5,2,26,0.6369,0.3333333333333333
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Email:csestudent@ucsd.edu,-470.99,79.2,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,"Masters Program Advising:2nd floor, west wing, rooms 2218-2222 (orcontact via email)",68.77,6.4,4,1,11,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Information,-132.59,32.0,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Emergency Action Plan,34.59,9.2,2,1,3,-0.3818,0.1
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Quicklinks,36.62,8.4,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Stay Connected,35.61,8.8,1,1,2,0.0,0.0
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,Social Media,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://cse.ucsd.edu/undergraduate/advising/cse-student-affairs-office-hours,UC San Diego,Computer Science and Engineering,Advising,Y,1:38,©Regents of the University of California. All rights reserved.Accessibility|Privacy|Terms of Use,0.04,14.2,6,3,11,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,CSE Main Menu,119.19,-2.7,0,1,3,0.0,0.16666666666666666
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Undergraduates,-217.19,43.8,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Undergraduate Research,-91.3,26.5,2,1,2,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"Updated January 22nd, 2025",33.58,9.6,1,1,4,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"CSE undergraduate students are encouraged to collaborate on projects and research with faculty, graduate students and undergraduate students.  Participating in research allows students to:",8.53,15.1,9,2,24,0.3612,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Steps to Start Your Research,100.24,0.5,1,1,5,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,1. Decide which area of research you are most interested in.,68.77,6.4,1,1,11,0.4576,0.375
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Think about what classes you have enjoyed or what area of Computer Science you are interested in learning more about.,59.64,9.9,5,1,20,0.7184,0.4166666666666667
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,2. Find a faculty member with similar research interests.,36.96,10.3,4,1,9,0.25,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,3. Meet with your potential faculty advisor.,38.99,9.6,3,1,7,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,4. Begin your research!,75.88,3.7,1,1,4,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,CSE Faculty Projects and Programs for Undergraduates,30.53,10.7,3,1,7,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"A team-based research apprentice experience for computer science and engineering majors in their second year of the program.  Students work in teams of four, and each team is matched with an active research project in the department.  Students learn about research in computer science and then propose and carry out an independent research project over the course of an academic year.Find more information here.",55.24,9.5,15,4,64,0.4019,0.07333333333333333
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"Engineers For Exploration believes in engineering solutions that extend beyond technology itself to drive the future of exploration. Our projects span aquatic, terrestrial, and aerial environments, opening new perspectives of the planet. With international collaborators in ecology, conservation, and archaeology, we apply remote imaging technologies to extend the scope of human knowledgeFind more information here.",10.6,16.3,28,3,55,0.7096,0.07662337662337662
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"TRELS' specific program objectives are to: Introduce students to what experiential learning looks like in their field and promote an understanding that experiential learning encompasses more than just research; Provide students with an understanding of the collaborative processes involved in research, creative work production, and other experiential learning practices; Increase participation in experiential learning opportunities for underrepresented and low-income students.Find more information here.",-11.27,22.7,23,2,63,0.8979,0.275
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"Research in SEE Lab tacklesquestions across all levels of system design, using novel algorithmic approaches for machine learning, developing optimized hardware based on emerging technologies, and distributing computation and communication throughout a system to extend system lifetime. With Prof. Tajana Šimunić Rosing.Find more information here.",22.41,13.9,24,3,45,0.7184,0.5
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,"Research related to human-centered and ubiquitous computing for health and healthcare. Projects will be using ubiquitous computing technology (sensors, cameras, AR/VR, wearables, etc.). With Dr. Weibel.Find more information here.",36.25,10.6,13,3,29,0.0,0.25
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Projects related to designing future embedded computing systems.  Contact Prof. Kastner directly to get involved.Find more information here.,31.55,10.4,11,3,18,0.0,0.15
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Students interested in working with Prof. Schulze must email him atjschulze@eng.ucsd.edu. Prerequisite CSE 167 is required.Find more information here.,49.68,7.5,5,4,19,0.4019,0.375
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,With Prof. Scott Klemmer's current PhD students (ongoing projects throughout the academic year).Find more information here.,54.9,7.6,7,2,16,0.0,0.16666666666666666
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,With Prof. Rose Yu.Find more information here.,81.29,3.7,1,1,7,0.0,0.55
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,​,206.84,-15.7,0,1,0,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,More Resources For Finding Research Opportunities,14.63,12.7,4,1,6,0.3818,0.5
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Information,-132.59,32.0,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Emergency Action Plan,34.59,9.2,2,1,3,-0.3818,0.1
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Quicklinks,36.62,8.4,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Stay Connected,35.61,8.8,1,1,2,0.0,0.0
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,Social Media,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://cse.ucsd.edu/undergraduate/undergraduate-research,UC San Diego,Computer Science and Engineering,Undergraduate Research,Y,1:38,©Regents of the University of California. All rights reserved.Accessibility|Privacy|Terms of Use,0.04,14.2,6,3,11,0.0,0.0
https://datascience.ucsd.edu/prospective-students/prospective-first-year-students/,UC San Diego,Data Science,Prospective students,Y,2:32,Contact Us,77.91,2.9,1,1,2,0.0,0.0
https://datascience.ucsd.edu/prospective-students/prospective-first-year-students/,UC San Diego,Data Science,Prospective students,Y,2:32,"Give us a call or drop by anytime, we endeavor to answer all inquiries within 24 hours.",71.14,7.6,4,1,17,-0.2732,0.0
https://datascience.ucsd.edu/prospective-students/prospective-first-year-students/,UC San Diego,Data Science,Prospective students,Y,2:32,Find us,120.21,-3.1,0,1,2,0.0,0.0
