URL,Website_Type,STEM,Department,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Advising,-47.99,20.2,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Get advice,77.91,2.9,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Petitions,-47.99,20.2,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,See options,77.91,2.9,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Policies,36.62,8.4,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Learn More,120.21,-3.1,0,1,2,0.0,0.5
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,OSD Procedures,35.61,8.8,1,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,"Students with a documented disability may be eligible for testing accommodations. TheOffice for Students with Disabilities (OSD)is responsible for determining reasonable accommodation based on the individual’s current functional limitations. Only students who have been issued an Authorization for Accommodation (AFA) letter by the OSD are eligible for accommodations. Students are responsible for promptly meeting with OSD quarterly and ensuring that their AFA letters are finalized, up-to-date, and are received by the OSD liaison and their professors.",9.89,16.6,26,4,76,0.6908,0.10000000000000002
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,The Chemistry OSD Liaison (chemosd@ucsd.edu) will work directly with the student and instructor to facilitate exam accommodations for courses offered by the Chemistry and Biochemistry Department.,24.44,13.1,12,2,26,0.0,0.1
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,For more information visit ourOSD Procedures page.,38.99,9.6,2,1,7,0.0,0.5
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,For more information visit theEnrollment and Registration Calendar.,-4.33,15.9,3,1,8,0.0,0.5
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Unable to attend our WI24 Enrollment Workshop? Please see our slideshere!,74.35,4.3,3,2,11,0.3802,-0.625
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Student Affairs Office,34.59,9.2,2,1,3,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Location:York Hall 4010Hours:8:30 a.m.-12 p.m.1:00 p.m. - 4:00 p.m.Phone:(858) 534-4856,79.26,4.4,1,1,9,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,Submit your question via VAC,83.32,2.9,1,1,5,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,chemadvising@ucsd.edu,-301.79,55.6,1,1,1,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/academic-advising/index.html,Prospective students,Y,Chemistry and Biochemistry,3:28,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,Undergraduate Research,-91.3,26.5,2,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,"We strongly encourage undergraduates to participate in undergraduate research, providing hands-on experience in the laboratory under the guidance of our outstanding faculty. This experience equips you with skills and knowledge essential for graduate study or work in industry.",9.89,16.6,16,2,38,0.8555,0.3111111111111111
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,Participating in undergraduate research offers you the opportunity to:,-22.27,18.6,5,1,9,0.4215,0.1
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,"To gain academic creditfor undergraduate research, both on and off campus,learn about special studies courses (i.e. CHEM 197 and 199).",52.87,8.4,8,2,20,0.7269,0.17857142857142858
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,Academic and Industry Research Information and Opportunities,-28.7,19.0,5,1,7,0.3818,0.0
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://chemistry.ucsd.edu/undergraduate/research/index.html,Advising,Y,Chemistry and Biochemistry,3:28,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2025Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Prospective Undergraduates,-91.3,26.5,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Welcome! The Department of Cognitive Science at UC San Diego offers an exceptional undergraduate program. Follow the links below for an overview of our program.,41.87,10.5,8,2,25,0.5093,0.5888888888888889
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,The Cognitive Science Major emphasizes three main areas of study:,52.87,8.4,4,1,10,0.0,0.11458333333333333
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Undergraduate Program,-91.3,26.5,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Campus Resources,35.61,8.8,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Undergraduates,-217.19,43.8,1,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Undergraduate Advising,-133.6,32.4,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,In-Person Advisingis unavailable.,-24.64,17.4,2,1,3,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Virtual Advising:vac.ucsd.edu,-260.5,50.1,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,cogsadvising@ucsd.edu,-301.79,55.6,1,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,Please seeAdvisingfor Walk-In Hours.,50.5,7.2,1,1,4,0.3182,0.0
https://cogsci.ucsd.edu/undergraduates/prospectives/index.html,Undergraduate Research,Y,Chemistry and Biochemistry,3:28,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2024Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Academic Advising Information,-75.4,24.5,3,1,3,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"Our Cognitive Science Undergraduate advisors are happy to answer your questions about courses, major or minor planning, or Cognitive Science in general.",15.31,16.6,8,1,22,0.5719,0.215625
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Virtual Advising,-49.0,20.6,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Current Students:,35.61,8.8,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,The Department of Cognitive Science is currently offering the following methods of distance advising through theVirtual Advising Center(VAC):,2.44,17.4,9,1,18,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Please see the Calendar below for available hours.(Hours are subjected to change and will be reflected on the Calendar.),61.83,7.0,3,2,19,0.3182,0.4
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Others:cogsadvising@ucsd.edu,-470.99,79.2,2,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"UC San Diego Students should be sending academic advising questions through theVAC, not through email. If you are attempting to submit a form or document, please useouronline submission formto do so.",64.2,8.2,12,2,31,0.3182,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Forms,121.22,-3.5,0,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Undergraduate Petition,-133.6,32.4,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"To file a petition with the Cognitive Science department, please fill out theundergraduate petition formand submit it via ouronline submission form. Be sure to attach any supporting documents, course description, and syllabus along with your petition. It may take up to 6 weeks* for your petitions to be reviewed, and we will notify you on VAC on the decision.Approval is not guaranteed.",55.74,9.3,20,4,62,0.7579,0.375
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,*Petitions submitted over the summer will be reviewed in the beginning of Fall quarter.,57.27,8.8,3,1,14,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Other Forms,77.91,2.9,0,1,2,0.0,-0.125
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"Campus forms that need to be reviewed by a Cognitive Science advisor can be submitted via ouronline submission formas a PDF attachment. This form submission is for Cognitive Science department use only. If you would like to petition GE requirements or other department's courses, please contact the respective department or college directly.",37.0,12.4,18,3,52,0.8316,-0.006249999999999999
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"Turnaround is not immediate, and could take up to 72 business hours. Students are expected to plan accordingly.",62.34,6.8,5,2,18,0.0,-0.1
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"COGS Course Pre-Authorization, Unit Limit Exceptions, and Special Studies Requests",35.95,10.7,6,1,10,0.4019,0.35714285714285715
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"All COGS course pre-authorizations, prerequisite override, and special studies requests must be made through the UC San DiegoEnrollment Authorization System (EASy).",33.24,13.8,9,1,21,0.4019,0.3952380952380953
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,EASy Request Processing Time:,50.5,7.2,2,1,4,0.4404,0.43333333333333335
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,FAQ's,121.22,-3.5,0,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Undergraduates,-217.19,43.8,1,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Undergraduate Advising,-133.6,32.4,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,In-Person Advisingis unavailable.,-24.64,17.4,2,1,3,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Virtual Advising:vac.ucsd.edu,-260.5,50.1,2,1,2,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,cogsadvising@ucsd.edu,-301.79,55.6,1,1,1,0.0,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,Please seeAdvisingfor Walk-In Hours.,50.5,7.2,1,1,4,0.3182,0.0
https://cogsci.ucsd.edu/undergraduates/advising/index.html,Prospective students,Y,Cognitive Science,3:10,"UC San Diego 9500 Gilman Dr. La Jolla, CA 92093 (858) 534-2230Copyright ©2024Regents of the University of California.
        All rights reserved.",72.83,4.8,6,3,21,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,CSE Main Menu,119.19,-2.7,0,1,3,0.0,0.16666666666666666
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Undergraduates,-217.19,43.8,1,1,1,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Prospective Students,35.61,8.8,2,1,2,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Computer science is one of the fastest growing, recession-proof professions in the country. Computer science is embedded in almost every aspect of daily life. Computer science is also about using technology to solve society's problems in fields such as the environment, medicine, robotics, and social services.",39.03,11.6,15,3,46,-0.0516,0.011111111111111112
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE department at UC San Diego engages in a range of activities that reflect the profound societal changes being brought about by innovations in computing. The CSE Department’s research and teaching are centered on exciting areas of algorithms, bioinformatics, computer architecture, computer vision & graphics, cryptography & security, databases, embedded systems, machine learning, mobile & ubiquitous computing, systems & networking, and software engineering.  In addition, the CSE Department boasts top-quality, award-winning undergraduate instructors who employ innovative curriculum and pedagogy to give you an outstanding undergraduate course experience. The CSE undergraduate program offersfour majorsand a wide range of electives, allowing students the flexibility to explore their academic and career interests and passions.",1.77,19.7,53,4,108,0.9686,0.21388888888888888
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"These are some of the many reasons to join the Computer Science and Engineering department at UC San Diego (UCSD), here are just a few:",63.02,10.7,5,1,25,0.296,0.15
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE Department currently consists of 50+ distinguished faculty members and supports excellent research facilities. Classes are taught by a large, diverse faculty who are leading researchers in the course areas they teach. Faculty commitment to excellence in teaching has been recognized and honored with numerous engineering and university teaching awards. A large faculty enables the department to offer a wide range of classes in both traditional and cutting-edge topics in computer science. In addition to classes, students also have the opportunity to interact with faculty as course teaching assistants, tutors and readers, as graduate and undergraduate research assistants, and through faculty mentoring.",25.19,14.9,38,5,103,0.9702,0.1897959183673469
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Interested in learning more about CSE Faculty and the exciting opportunities available in the CSE Department? Explore the following resources to discover what CSE has to offer!,40.85,10.9,7,2,27,0.8313,0.29000000000000004
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"While taking courses and participating in experiential learning opportunities, students who major in CSE will gain not only technical knowledge but also many transferable soft skills that employers look for in various industries. Students in CSE majors develop analytical skills, which include thinking critically about a situation, problem-solving skills to find errors and solutions in as little time possible, communication skills, and the ability to collaborate with others on large projects.",10.06,20.7,27,2,71,0.5994,0.06892857142857142
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Through academic and co-curricular activities, the CSE Department provides students with ample opportunities to cultivate their skills and prepare for their future careers. To learn more about the CSE Department’s commitment to student success and discover how undergraduate CSE students at UC San Diego make the most of their college experience, explore the CSE Department’s“Student Success and Opportunities”website.",25.12,17.0,19,2,58,0.9118,0.26666666666666666
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"We all benefit when we embrace different perspectives, backgrounds, and experiences, which is why diversity, equity, and inclusion are staples of the UC San Diego Computer Science and Engineering community. The Computer Science and Engineering Department at UC San Diego is home to a diverse community of over 2000 undergraduate students, and the CSE Department is committed to fostering equitable and inclusive practices in our community.",12.6,19.7,22,2,66,0.7506,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE Department’s innovative nature inspires us to continuously look for ways to improve our department, and this growth starts with creating an inclusive environment. Ongoing support of student organization activities, as well as faculty-led and staff-led initiatives, promote the growth and values of our community. Our dedication to diversity and inclusion enables us to reach a broad set of students, to work in diverse teams, and to better train students to be the leaders of tomorrow.",36.93,14.5,26,3,77,0.9799,0.3541666666666667
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"TheCSE Department’s Diversity, Equity, and Inclusion websitecaptures the department’s ongoing efforts to promote a diverse, inclusive, and equitable computing community at UC San Diego. We encourage all prospective CSE students to explore the CSE Diversity, Equity, and Inclusion website to discover the department activities, committees, events, and initiatives that help foster diversity, equity, and inclusion at UC San Diego.",7.69,19.5,23,2,59,0.8225,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE Department at UC San Diego offers a variety of exciting first-year opportunities for students to jump-start their academic career and prepare for the challenges of college. Some of these opportunities include thetheSummer Engineering Institute (SEI)program, theSummer Program for Incoming Students (SPIS), and thePeer-Led Academic Cohort (PACE) Program. These programs provide students with access to co-curricular activities, college-level coursework, career mentoring, and project-based learning to ease their transition into college. Through these opportunities, students gain skills and knowledge necessary for success in college and beyond, form connections with peers and faculty, and learn about resources and opportunities available at UC San Diego.",28.37,15.7,34,4,103,0.9702,0.15714285714285717
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE Department is committed to helping students succeed and ease the transition to college through programs that provide a built-in support system and a variety of developmental opportunities. Through these first-year opportunities, students have a chance to build meaningful friendships with their peers and to form connections with faculty and staff. By engaging with the CSE Department's first-year opportunities, students will gain a better understanding of the resources and opportunities available to them at UC San Diego, allowing them to make the most of their college experience.",33.28,15.9,24,3,88,0.9869,0.45999999999999996
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Summer Engineering Institute (SEI),-8.73,15.5,2,1,4,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The Summer Engineering Institute (SEI) is a free six-week program for incoming students interested in exploring engineering at UC San Diego. SEI offers a blend of lectures, labs, and workshops to teach students about engineering topics and help them develop skills in the field. Participants have opportunities to work on hands-on projects and collaborate with peers, as well as interact with experienced instructors and engineers. SEI aims to create a supportive and engaging learning environment for students from diverse backgrounds to foster their interest in computer science and engineering. For more information about the Summer Engineering Institute (SEI) program, please visit theFreshman Summer Engineering Institutewebsite.",33.24,13.8,32,5,105,0.9698,0.4214285714285714
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Summer Program for Incoming Students (SPIS),48.47,8.0,3,1,6,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"SPIS is a 5-week summer program that offers college-level exposure to computer science for incoming CSE majors and other admitted UC San Diego students who are interested in exploring computer science as a career option. Through SPIS, first-year students gain access to individual meetings with faculty, tutoring, collaboration, and advising to smoothly transition to UC San Diego, build relationships, and get the most out of their college experience. SPIS provides a supportive environment for incoming students to explore their interests and prepare for success in college.",25.42,16.8,29,3,86,0.9246,0.240625
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"For more information and instructions to apply for SPIS, please visit theUCSD SPIS website.",57.27,8.8,4,1,14,0.3182,0.5
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,CSE Peer-Led Academic Cohort Program (PACE),56.93,6.8,3,1,6,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"The CSE PACE program offers a support system and a platform for first-year computing students to explore computer science. Led by a peer mentor, cohorts of 8-10 students meet throughout the academic year to discuss computing topics, participate in campus activities, and gain insider tips on classes and campus. Through the CSE PACE program, first-year students gain access to a supportive environment that helps them explore their interests, build meaningful relationships, and succeed in their first year of college.",44.78,13.5,27,3,79,0.9628,0.27
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"For more information about the CSE PACE Program, please visit theCSE PACE website.",66.74,7.2,3,1,13,0.3182,0.5
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"CSE undergraduate students are encouraged to collaborate on projects and research with faculty, graduate students, and undergraduate students.  Participating in undergraduate research allows students to gain hands-on experience, make connections with faculty, explore a specific area of interest, develop academic and career goals, and prepare for education beyond an undergraduate degree.",-5.18,20.3,20,2,51,0.836,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Participating in undergraduate research as a computer science student can provide valuable hands-on experience in working on real-world problems. It can also help students build important skills such as critical thinking, problem-solving, and communication. Additionally, undergraduate research can be a great way to develop relationships with faculty members and potentially open doors to future academic or career opportunities.",9.59,16.7,26,3,58,0.8519,0.17142857142857146
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Students interested in computer science research should consider applying for theEarly Research Scholars Program (ERSP)during their first year at UC San Diego. The Early Research Scholars Program (ERSP) at UCSD is a program that offers selected undergraduate students the opportunity to participate in faculty-mentored research during their first two years of college. The program aims to provide a supportive and stimulating environment for students to engage in research and explore their interests in a particular field. By participating in the ERSP, students have the opportunity to work closely with experienced researchers, develop their research skills, and gain practical experience in their chosen field. In addition to the academic benefits, ERSP students are also part of a community of like-minded individuals who are passionate about research and innovation. ERSP provides an excellent opportunity for students to gain valuable research experience and contribute to the advancement of their field. For more information about ERSP, please visit the ERSP website:https://ersp.ucsd.edu/",23.36,15.6,46,7,157,0.9913,0.32222222222222224
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Internships are an invaluable experience. The majority of CSE students participate in at least one internship experience, often in the summer, and as soon as the end of their freshman year.  There are many resources available to help students prepare for and connect with job and internship opportunities, including: theCareer Center, the Jacobs School of EngineeringCorporate Affiliates ProgramandTeam Internship Program, and CSE department workshops and info sessions.",23.46,15.5,22,3,67,0.6486,0.12500000000000003
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Internships are crucial for computer science students because they provide real-world experience and help them develop practical skills that can be difficult to gain through classroom experience alone. By working in a professional environment, students can learn how to apply their academic knowledge to solve problems, collaborate with team members, communicate with clients, and manage projects. Internships also allow students to explore different career paths and industries, and gain exposure to emerging technologies and trends. Beyond technical skills, internships help students build professional skills such as time management, problem-solving, and communication. Through internships, students can enhance their resumes, establish professional connections, and increase their chances of securing employment after graduation.",23.77,15.4,41,5,110,0.9201,-0.022222222222222227
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Students who are interested in learning more about CSE Internship and Job Opportunities should check out our“Internship and Job Opportunities”undergraduate information page on the CSE Department website.,10.23,18.5,8,1,27,0.6486,0.375
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"UC San Diego is a top-tier university for computer science that provides students with exceptional educational opportunities, research experiences, and hands-on learning. As a UC San Diego student, you will have access to top-notch resources, including state-of-the-art facilities, cutting-edge technology, and a diverse range of extracurricular opportunities that can help you develop both personally and professionally. Additionally, UC San Diego has a strong focus on interdisciplinary collaboration, which means that as a computer science student, you will have the opportunity to work with students and faculty from other fields, such as biology, engineering, and the humanities.",5.16,20.5,31,3,96,0.9186,0.29062499999999997
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"UC San Diego is also located in one of the most vibrant and diverse cities in the United States, providing a wealth of cultural experiences for students. At UC San Diego, you can find a number of cultural centers, including theBlack Resource Center, theRaza Resource Centro, and theLGBT Resource Center, that provide support and resources for students from underrepresented communities. Additionally, UC San Diego offers a wide range ofstudy abroad opportunities, giving students the chance to broaden their perspectives and gain valuable international experience. The university is also home to over600 student organizations, including a number of computer science-related groups, providing students with ample opportunities to network, develop leadership skills, and explore their interests outside of the classroom.",24.61,17.2,39,4,118,0.9819,0.06666666666666667
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"UC San Diego provides students with a diverse and inclusive community that enriches their college experience. UC San Diego is committed to fostering a culture of innovation, creativity, and social responsibility, which prepares students to make a positive impact on the world. By attending UC San Diego, students can benefit from a dynamic and supportive learning environment that equips them with the skills, knowledge, and experiences required to succeed in the rapidly evolving field of computer science.",28.47,15.7,30,3,77,0.9633,0.19015151515151515
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Admissions to CSE - Selective Major,32.56,10.0,2,1,5,0.0,0.0625
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"In recent years, there has been a high demand from students who want to major in the CSE department. Since a quality education and timely progress to graduation are thwarted by a disproportionately large student body, CSE has made the difficult decision to implement Selective Major status. Selective Major status means there is a cap on the number of students admitted to the major. Students who were admitted to UC San Diego, but not directly into a CSE major will need to apply competitively after enrolling at UC San Diego and completing eligibility criteria courses. Starting in Fall 2022, the incoming CSE class is growing and it will be hard (if not impossible) for students to switch into CSE majors if they are not admitted directly. If you are admitted to UC San Diego in a major outside of the CSE Department, please carefully read the CSE Selective Major Application webpage for more information on ourSelective Majorprocess.",36.42,14.7,35,6,157,0.7845,0.042286967418546366
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"If you're interested in computational and data sciences but don't get admitted to the CSE department at UC San Diego, there are several excellent alternate choices available. The university offers a range of computational sciences that you can explore through itsComputing Pathswebsite, where you can learn more about different majors and find the one that best suits your interests and goals. The website provides comprehensive information on the computing community at UC San Diego. We also recommend that students visit the Career Services Center and their College Advisors to discuss their academic and career goals and to identify majors that may be a good fit for them.",35.81,14.9,30,4,107,0.981,0.3269230769230769
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,Admissions to UC San Diego,83.32,2.9,1,1,5,0.0,0.0
https://cse.ucsd.edu/undergraduate/prospectivestudents,Advising,Y,Cognitive Science,3:10,"Students who are interested in pursuing a major within the Department of Computer Science and Engineering must first be admitted to the University of California, San Diego. Prospective students who are interested in applying to UC San Diego should visit theUC San Diego Admissions websiteto review eligibility and admission requirements. The Computer Science and Engineering Department is not involved in the UC San Diego admissions process. All questions related to university admission should be directed to UC San Diego Admissions.",25.8,14.6,21,4,80,0.7003,0.1625
