URL,Institution,Department,Website_Type,STEM,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://www.informatics.uci.edu/admissions/undergraduate-application-process/,UC Irvine,Informatics,Prospective students,Y,2:52,"Should you have any questions about the undergraduate application process, please see the list ofuseful contactsfor the right office, or contact ourStudent Affairs Officeat 949-824-5156.",46.1,13.0,9,1,25,0.3182,0.2857142857142857
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,Menu,121.22,-3.5,0,1,1,0.0,0.0
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,Undergraduate Research,-91.3,26.5,2,1,2,0.0,0.0
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,"Participating in research is a fabulous way of enhancing the undergraduate academic experience. It offers the chance to be on the forefront of science, explore and contribute to exciting new inventions, and assess how those inventions affect the lives of people – all while working with some of the best researchers in the field.",36.12,14.8,17,2,53,0.9153,0.32272727272727275
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,"Many professors in the Department of Informatics regularly mentor undergraduate students. We encourage participation in all aspects of the research, from formulating projects and deciding on research trajectories, to hands-on field and development work, to collaborating with other team members and authoring publications. As a result, our students have been first authors on papers, presented at conferences, demoed their work to researchers from all over the world, and become integral members of the research fabric of the department.",28.17,15.8,28,3,78,0.5106,0.15625
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,"Experience in research is often a springboard for graduate school and frequently makes the difference in a job interview as well. It is an opportunity to hone skills that go beyond “simply” studying as part of the regular courses, as well as to turn your passion into something unique for your resume. The campus, too, is very supportive of undergraduate research, with many of our students participating in such programs asSURP,SURF-IT,UROP,ID-SURE,UC-LEADS, and the annualundergraduate research symposium.",28.88,15.5,23,3,76,0.8883,0.23214285714285715
https://www.informatics.uci.edu/research/undergraduate-research/,UC Irvine,Informatics,Undergraduate Research,Y,2:52,"If you are curious about undergraduate research, use this website to find possible projects and faculty members of interest, and feel free to contact professors directly expressing your interest. Alternatively, make an appointment with ourvice chair for undergraduate affairsto talk it over and get some pointers. We look forward to hearing from you!",45.05,11.4,16,3,53,0.8977,0.10625000000000001
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,UCI Department of Chemistry,50.5,7.2,2,1,4,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Search form,120.21,-3.1,0,1,2,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Main menu,120.21,-3.1,0,1,2,0.0,0.16666666666666666
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Bachelor of Science in Chemistry,49.48,7.6,3,1,5,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"Welcome to the undergraduate chemistry program at UCI! We are proud to be one of the largest chemistry programs in the country, with more than 100 chemistry majors graduating every year. Our graduates are in great demand by the employers because they value the rigor and quality of our program. There is a broad spectrum of exciting careers open to people with a UCI chemistry degree because chemistry directly affects all aspects of modern life. The clothing we wear, the food we eat, the cell phones we use to communicate with each other, the gasoline we put in our cars, and millions of other things we take for granted would not exist without chemists. To help our undergraduates get the most out of their educational experience at UCI and succeed in their future professional careers, our chemistry program features specialized tracks in several important areas of modern chemical sciences (described below) and offers an ACS certified degree. In addition to a large number of exciting courses ranging from general chemistry all the way to advanced graduate level, many of our undergraduate students get an opportunity to participate in world-class research led by our distinguished faculty. The academic environment in the Department of Chemistry provides excellent preparation for students interested in pursuing further education and training in graduate, medical, pharmacy, and other professional programs.",34.7,15.4,58,8,223,0.9862,0.25005760368663593
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Majoring in Chemistry,34.59,9.2,2,1,3,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The Department of Chemistry offers a Chemistry B.S. degree, details can be found in theUCI General Catalog. The Program Learning Outcomes can be found on theUCI Assessment website.",62.04,6.9,11,3,28,0.0,0.07500000000000001
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Our program is proud to offer several newly-established concentrations and specializations in the following areas of chemistry:,28.84,13.5,7,1,17,0.4767,0.26666666666666666
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Concentration in Chemical Biology (Advisor:Greg Weiss),-45.62,21.4,5,1,7,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"Chemical biology focuses on the fundamental understanding of complex chemicaland physical processes occurring in biological systems, including viruses, single cells, and multicellular organisms. Chemical biologists rely on a remarkably broad spectrum of experimental and theoretical tools from chemistry to study the behavior of small molecules, macromolecules and supramolecular structuresin vivo,in vitro,andin silico. Lectures courses on Genetics, Biochemistry, Molecular Biology, Chemical Biology, a laboratory course in Chemical Biology, and undergraduate research in one of the many Chemical Biology research groups in the department will help students prepare for broad range of exciting careers in science, technology, biology, and medicine.",-12.49,23.1,44,3,98,0.7096,0.040357142857142855
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Concentration in Chemistry Education (Advisor:Amanda Holton),-54.08,22.5,6,1,7,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The concentration is designed for students who see education as their life calling. The classes focusing on, Research Methods, Knowing and Learning in Mathematics and Science, Introduction to Science and Mathematics Teaching, and Middle School Science and Mathematics Teaching will prepare the students to the honorable profession of a school teacher. Armed with this knowledge, the students will be ready to take their teaching credential at UCI or elsewhere.",39.67,13.4,18,3,69,0.7184,0.1
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Specialization in Environmental Chemistry (Advisor:Sergey Nizkorodov),-45.62,21.4,6,1,7,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The field of environmental chemistry deals with chemical processes occurring in the Earth environments, such as growth of biofilms on surfaces, formation of air pollutants in megacities, degradation of water pollutants, etc. The students will cover fundamentals of Environmental Chemistry occurring in water, air and soil, Marine Geochemistry, and Biogeochemistry. Because of the strong reliance of Environmental Chemistry on the state-of-the-art analytical and physical measurements, the students will take a hands-on Physical Chemistry Laboratory course. A large number of undergraduate research options are available, especially in atmospheric chemistry. The Environmental Chemistry students will be well prepared to work in companies relying on chemical analysis of environmental samples, regulatory agencies, or advance their knowledge in a graduate or professional school.",13.48,17.3,38,5,119,0.7003,0.14345238095238094
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Specialization in Medicinal Chemistry (Advisor:Jenn Prescher),-28.7,19.0,6,1,7,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The field of Medicinal Chemistry focuses on synthesizing and studying properties of compounds with pharmaceutical properties, and uncovering the mechanisms by which drugs produce their desirable as well as undesirable effects. Students will have lectures in Medicinal Chemistry and Chemical Biology, and take laboratory courses in Chemical Biology, Medicinal Chemistry, and advanced Organic Synthesis. Unlike the closely related Pharm Sci major, this specialization places a much stronger emphasis on molecular mechanisms of drug action. A large number of groups in the Chemistry Department offer exciting research projects in medicinal chemistry to the students. This specialization is ideal for students interested in a career in medical or pharmaceutical fields.",24.17,15.3,34,5,108,0.9287,0.24267857142857144
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Specialization in Nuclear and Radiochemistry (Advisor:Sarah Finkeldei),-21.25,18.2,5,1,8,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The truly unique chemistry of radioactive elements and materials requires dedicated trainingin Nuclear Chemistry and in Radiochemistry. Lectures associated with this specialization will cover the fundamentals of these fascinating subjects, as well as more applied aspects of the Nuclear Fuel Cycle. In addition, the students will take laboratory training in an actual nuclear reactor and laboratory training in physical chemistry methods. Research projects in the UCI Nuclear Reactor are available to interested students. UCI is unique in offering this specialization, and there is huge demand for qualified workers in in the nuclear energy and regulatory sectors.",18.15,15.5,35,5,96,0.9442,0.3333333333333333
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Specialization in Synthetic Chemistry (Advisor:Susan King),-28.7,19.0,6,1,7,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"This specialization is devoted to the fine art of chemical synthesis of complex organicand inorganic molecules, as well as various types of materials. The students will take advanced lecture courses in Organic Chemistry and Inorganic Chemistry, and advanced laboratory courses in Chemistry and Synthesis of Materials and in Organic Synthesis. The students will be able to make unique molecules as part of their research projects. This specialization will help students prepare for a career in chemical industry, for graduate school in sciences, or for medical school.",32.73,14.0,23,4,86,0.8834,0.22395833333333334
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Optional Concentration in Theoretical and Computational Chemistry (Advisor:Filipp Furche),-56.11,23.3,7,1,9,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"The concentration in Theoretical and Computational Chemistry aims to provide a rigorous education for Chemistry majorswith special interests in theory and computation. Compared to the regular Chemistry major, additional courses in mathematics, physics, and computer science are required, while upper-division laboratory courses are optional. Unlike the rest of the specializations and concentrations in Chemistry, enrolling in this concentration requires approval by a faculty advisor. The advisor will be a member of the Theoretical and Computational Chemistry faculty group, and will assist the students in choosing elective courses tailored to their interests.",6.03,18.1,36,4,91,0.7717,0.08392857142857144
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,Chemistry-related Extracurricular Activities:,-160.0,36.3,4,1,3,0.0,0.0
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,"University of California, IrvineDepartment of Chemistry1120 Natural Sciences IIIrvine, CA 92697-2025",9.55,14.7,7,1,11,0.3612,0.1
https://www.chem.uci.edu/undergrad,UC Irvine,Chemistry,Prospective students,Y,2:42,© 2001-2021 The Regents of the University of California. All rights reserved.,57.43,6.6,4,2,11,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Main navigation,-6.7,14.7,1,1,2,0.0,0.16666666666666666
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Breadcrumb,36.62,8.4,1,1,1,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Bachelor of Science in Earth System Science,55.91,7.2,3,1,7,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"The Earth System Science (B.S.) program provides students with a fundamental understanding of the causes and implications of climate change. This program of study prepares students for careers in science, research, or technical fields. Students learn to apply basic sciences (physics, chemistry, mathematics, and biology) to understand the major processes and systems governing the Earth’s climate, biogeochemical cycles, and global change. Central to the Earth System Science (B.S.) program is an understanding of relevant scientific literature, methods to collect/analyze data, and interpret results in the context of scientific theory. Students learn to work collaboratively to understand and address complex problems and communicate scientific knowledge. Through the core course work, students learn to explain the current and projected future state of the Earth system in the context of past climate change and current human activities. Once the core course work is complete, students are encouraged to focus on a particular area within Earth System Science and to choose electives that build a coherent core of knowledge.",35.98,12.8,55,9,165,-0.0516,0.04527777777777778
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Develop personal relationships with our faculty,-10.76,16.3,4,1,6,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Broad range of electives in and out of ESS,104.64,0.9,1,1,9,0.0,0.0625
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"Atmospheric Science, Hydrology & Terrestrial Ecosystems, and Oceanography",-45.62,21.4,6,1,7,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Students conduct research in the field with a faculty member and gain valuable training,57.27,8.8,5,1,14,0.7579,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Complete a full year of research and write your thesis,86.71,3.7,3,1,10,0.0,0.22499999999999998
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"Study abroad, work with policymakers in DC, California Ecology and Conservation, etc.",25.46,12.7,4,1,12,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Learn More,120.21,-3.1,0,1,2,0.0,0.5
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Courses offered this year,75.88,3.7,2,1,4,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,ESS 199: Research,93.81,0.9,1,1,3,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Careers & Opportunities,-91.3,26.5,2,1,2,0.3818,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Degree requirements,-6.7,14.7,2,1,2,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Program Learning Outcomes,34.59,9.2,3,1,3,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Contact,36.62,8.4,1,1,1,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,I am theGlobal Technology Lead for Predictive Analyticsandhead Sales and Technology for the Environmental Data Manageme,-3.99,17.8,7,1,16,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"During my time in ESS, I worked with Dr. Francois Primeau and, later, Dr. Susan Trumbore.",88.74,2.9,4,2,16,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,My time at UCI in the ESS department will probably be one of my fondest memories in academia.,70.13,8.0,4,1,18,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"The Department of Earth System Science acknowledges our presence on the ancestral and unceded territory of the Acjachemen and Tongva peoples, who still hold strong cultural, spiritual and physical ties to this region.",21.06,18.5,15,1,33,0.5106,0.13333333333333333
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Contact,36.62,8.4,1,1,1,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,"Department of Earth System ScienceCroul HallIrvine, CA 92697-3100",46.44,8.8,4,1,8,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,(949) 824-8794essinfo@ess.uci.edu,-49.0,20.6,1,1,2,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Internal Website,-6.7,14.7,2,1,2,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Give Now,120.21,-3.1,0,1,2,0.0,0.0
https://www.ess.uci.edu/bachelor-science-earth-system-science,UC Irvine,Earth System Science,Prospective students,Y,2:19,Social,36.62,8.4,1,1,1,0.0,0.03333333333333333
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Main navigation,-6.7,14.7,1,1,2,0.0,0.16666666666666666
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Breadcrumb,36.62,8.4,1,1,1,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Research Application,-49.0,20.6,2,1,2,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,"Thank you for your interest in undergraduate research in the Department of Earth System Science. In this research program, students conduct research in the field with a faculty member and gain valuable training. Broad topics of study include atmospheric chemistry, biogeochemical cycles, and physical climate.",39.33,11.5,19,3,45,0.9001,0.020833333333333332
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Requirements,-47.99,20.2,1,1,1,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,The Application Process,34.59,9.2,1,1,3,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,1. Figure out which areas and types of research interest you the most.,75.2,6.0,3,1,13,0.4588,0.5
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,2. Find a research opportunity.,32.56,10.0,2,1,5,0.4215,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,3. Make arrangements with a faculty member. Agree upon the number of hours and units of research that will be completed by the end of the quarter.,74.69,6.2,4,2,27,0.4215,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,"4. Complete the ""UC Labratory Safety Fundamentals"" training inUC Learning Center.",26.47,12.3,6,1,11,0.4215,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,5. Fill out the Research Application below. We will verify the faculty member's approval and provide you with authorization to enroll in ESS 199 or ESS H199. Applications are accepted on an ongoing basis.,51.55,8.9,13,3,34,0.6369,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,"6. Once you have completed two quarters of research (ESS 199 or ESS H199), you can apply to complete a senior thesis in Earth System Science (ESS 198W or ESS H198) using the form below.",61.33,13.4,10,1,35,0.0,0.1
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Note: Applications are accepted on an ongoing basis.,29.52,11.1,4,1,8,0.2732,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Contact the Student Affairs Manager atstudentaffairs@ess.uci.edufor more information.,-34.11,19.0,6,2,8,0.0,0.5
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Continue to Application,-24.64,17.4,2,1,3,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,"The Department of Earth System Science acknowledges our presence on the ancestral and unceded territory of the Acjachemen and Tongva peoples, who still hold strong cultural, spiritual and physical ties to this region.",21.06,18.5,15,1,33,0.5106,0.13333333333333333
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Contact,36.62,8.4,1,1,1,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,"Department of Earth System ScienceCroul HallIrvine, CA 92697-3100",46.44,8.8,4,1,8,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,(949) 824-8794essinfo@ess.uci.edu,-49.0,20.6,1,1,2,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Internal Website,-6.7,14.7,2,1,2,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Give Now,120.21,-3.1,0,1,2,0.0,0.0
https://www.ess.uci.edu/form/ugrad-res-app,UC Irvine,Earth System Science,Undergraduate Research,Y,2:19,Social,36.62,8.4,1,1,1,0.0,0.03333333333333333
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Math  Pre-requisite Review Materials,-34.11,19.0,2,1,4,0.0,0.0
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Lower Division Courses,9.21,12.7,3,1,3,-0.296,0.0
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Upper Division Courses,9.21,12.7,2,1,3,0.0,0.0
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Additonal Information,-133.6,32.4,2,1,2,0.0,0.0
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Join the Math Clubs!,118.18,-2.3,0,1,4,0.3595,0.0
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,Thinking of Becoming a Volunteer!,32.56,10.0,2,1,5,0.0,0.5625
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,"You can make the difference! Help middle school and high school kids, especially those  underserved school kids,in their math! Interested? Please contact Professor Alessandra Pantano (apantano@uci.edu).",54.18,7.9,7,3,26,0.8065,0.10250000000000001
https://www.math.uci.edu/~prerequisite-videos/,UC Irvine,Mathematics,Prospective students,Y,2:43,"""Follow the Math Department on social media!FacebookTwitterInstagram""",-20.24,17.8,4,1,7,0.0,0.03333333333333333
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,UCI Mathematics,-6.7,14.7,1,1,2,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Main menu,120.21,-3.1,0,1,2,0.0,0.16666666666666666
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,You are here,119.19,-2.7,0,1,3,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Calculus and Precalculus Student Enrollment Guide,6.17,13.9,4,1,6,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,BEFORE YOU BEGIN…,59.97,5.6,0,1,3,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"If you have AP, SAT, or ACT scores, please send your test results toUCI Admissionsright away (if you have not already done so). Eligible scores (as described below) may help you enroll in the appropriate math course (without having to take any  additional assessment tests). Failure to send in scores could delay your enrollment.",61.67,9.1,11,3,54,-0.1531,0.09166666666666665
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"Summer 2024 Note:For Summer Precalculus (Math 1A & 1B) and Calculus Courses (Math 2A, 2B, 5A, & 5B),no placement test is needed to enroll in these courses.  Students can register directly for the course that is best for them during Summer Sessions 1 or 2.  These courses are offered online during both summer sessions.",62.38,8.9,12,3,52,0.6369,0.55
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Notes,121.22,-3.5,0,1,1,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,There are four ways to place students into the appropriate course (calculus or precalculus):,48.81,9.9,4,1,14,0.0,0.5
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,AP Scores: AP Calculus AB or BC test.,88.74,2.9,1,1,8,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"Math SAT or ACT Scores. While these scores are no longer used for admissions decisions at UCI, the Department of Mathematics still accepts them if students would like to use their scores for mathematics placement.",70.63,7.8,7,2,35,0.3818,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,ALEKS Placement test. This exam is provided by ALEKS Corporation. Your purchase includes access to ALEKS online educational modules for Preparation for Calculus for six months and two attempts on the placement exam.,51.85,8.8,13,3,33,0.0,0.25
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Student self placement in Math 1A or 1B.,88.74,2.9,2,1,8,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Enrollment Guide,35.61,8.8,1,1,2,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"If you took theAP Calculustest, use the following table to enroll.",60.31,7.6,2,1,11,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"Note: If you are having trouble enrolling into your math course and never released AP scores to UCI, then please upload a copy of your AP test resultshere.",68.44,10.7,4,1,28,-0.1027,-0.2
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"If you took theMath SAT or ACT,use the following table to enroll.",67.76,6.8,2,1,12,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"Note: If you have trouble enrolling into Math 2A/5A, and never provided SAT or ACT scores to UCI, then please upload a copy of your test resultshere.",69.45,10.3,4,1,27,-0.1027,-0.2
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"If you took the ALEKS placement test, use the following table to enroll.",75.2,6.0,2,1,13,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"Note: If you have trouble enrolling into Math 2A or Math 5A, emailmathundergrad@uci.eduand include a copy of your test score. Instructions on taking the ALEKS placement test and accompanying precalculus education material can be foundhere.",42.68,10.2,11,3,35,-0.4019,-0.2
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,"If none of 1), 2), and 3) apply to you, then",102.61,1.7,1,1,11,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,Undergraduate,-217.19,43.8,1,1,1,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,PS Websitelogin,-6.7,14.7,1,1,2,0.0,0.0
https://www.math.uci.edu/undergraduate/calc_precalc_enrollment,UC Irvine,Mathematics,Advising,Y,2:43,© 2001-2018 The Regents of the University of California. All rights reserved.,57.43,6.6,4,2,11,0.0,0.0
https://www.math.uci.edu/math-majors/math-undergraduate-research-resources,UC Irvine,Mathematics,Undergraduate Research,Y,2:43,UCI Mathematics,-6.7,14.7,1,1,2,0.0,0.0
